brand_norm;model_norm;version_norm;model_year;fipe_brand;fipe_model;fipe_code;score;match_source;first_seen;last_seen
renault;logan;logan zen 1.0 flex mec;2022;renault;logan zen flex 1.0 12v 4p mec.;025290-5;0.9091;contains;2025-08-25;2025-08-25
renault;logan;logan zen 1.6 flex mec;2022;renault;logan zen flex 1.6 16v 4p mec.;025291-3;0.9091;contains;2025-08-25;2025-08-25
renault;master;master furgao l1h1 8m 2.3 diesel mec;2021;renault;master 2.3 dci furgão 16v diesel;025196-8;0.6125;contains;2025-08-25;2025-08-25
renault;master;master furgao l1h1 8m 2.3 diesel mec;2023;renault;master 2.3 dci furgão 16v diesel;025196-8;0.6125;contains;2025-08-25;2025-08-25
renault;master;master minibus executive l3h2 2.3 diesel mec;2023;renault;master 2.3 dci executive longo 16l dies;025205-0;0.5808;contains;2025-08-25;2025-08-25
renault;master;master minibus executive l3h2 2.3 diesel mec;2024;renault;master 2.3 dci executive longo 16l dies;025205-0;0.5808;contains;2025-08-25;2025-08-25
renault;oroch;duster oroch intense sce mt 1.6 flex mec;2023;renault;oroch intense 1.6 flex 16v mec.;025312-0;0.7497;contains;2025-08-25;2025-08-25
renault;oroch;duster oroch pro sce mt 1.6 flex mec;2023;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.7351;contains;2025-08-25;2025-08-25
renault;oroch;duster oroch pro sce mt 1.6 flex mec;2025;renault;oroch pro 1.6 flex 16v mec.;025313-8;0.7351;contains;2025-08-25;2025-08-25
renault;oroch;oroch intense 1.6 flex mec;2025;renault;oroch intense 1.6 flex 16v mec.;025312-0;1.0;contains;2025-08-25;2025-08-25
renault;oroch;oroch pro 1.6 flex mec;2023;renault;oroch pro 1.6 flex 16v mec.;025313-8;1.0;contains;2025-08-25;2025-08-25
renault;oroch;oroch pro 1.6 flex mec;2024;renault;oroch pro 1.6 flex 16v mec.;025313-8;1.0;contains;2025-08-25;2025-08-25
renault;sandero;stepway zen mt sce 1.6 flex mec;2021;renault;sandero zen flex 1.6 16v 5p mec.;025285-9;0.5727;contains;2025-08-25;2025-08-25
toyota;corolla;corolla gli 2.0 flex aut;2023;toyota;corolla gli 2.0 16v flex aut.;002181-4;1.0;contains;2025-08-25;2025-08-25
toyota;corolla;corolla xei 2.0 flex aut;2022;toyota;corolla xei 2.0 flex 16v aut.;002111-3;1.0;contains;2025-08-25;2025-08-25
toyota;corolla;corolla xei 2.0 flex aut;2023;toyota;corolla xei 2.0 flex 16v aut.;002111-3;1.0;contains;2025-08-25;2025-08-25
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2022;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-08-25
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2023;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-08-25
toyota;corolla;corolla xei vvt ie aut 2.0 flex;2024;toyota;corolla xei 2.0 flex 16v aut.;002111-3;0.7565;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xre 2.0 flex aut;2024;toyota;corolla cross xre 2.0 16v flex aut.;002203-9;1.0;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xrv 1.8 hibrido aut;2024;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.9394;contains;2025-08-25;2025-08-25
toyota;corolla cross;corolla cross xrv 1.8 hibrido aut;2025;toyota;corolla cross xrv 1.8 16v aut. (híbrido);002200-4;0.9394;contains;2025-08-25;2025-08-25
toyota;hilux;hilux cd sr 2.8 diesel aut;2024;toyota;hilux cd 4x4 2.8  diesel aut.;002218-7;0.8457;contains;2025-08-25;2025-08-25
toyota;hilux;hilux cd std 2.8 diesel mec;2023;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.8373;contains;2025-08-25;2025-08-25
toyota;hilux;hilux cd std power pack mt 4x4 2.8 diesel mec;2024;toyota;hilux cd 4x4 2.8 diesel mec.;002015-0;0.72;contains;2025-08-25;2025-08-25
toyota;sw4;sw4 srv 2.7 flex aut;2020;toyota;hilux sw4 srv 4x2 2.7 flex 16v aut.;002160-1;0.7929;contains;2025-08-25;2025-08-25
toyota;yaris;yaris sedan xl aut 1.5 flex;2023;toyota;yaris xl sedan 1.5 flex 16v 4p aut.;002168-7;0.8704;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok cd v6 comfortline aut 4x4 3.0 diesel;2023;vw - volkswagen;amarok comfor. 3.0 v6 tdi 4x4 dies. aut.;005532-8;0.7744;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok cd v6 highline aut 4x4 3.0 diesel;2023;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.7554;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok extreme cd 3.0 diesel aut;2023;vw - volkswagen;amarok extreme cd 3.0 4x4 tb dies. aut.;005506-9;0.8396;contains;2025-08-25;2025-08-25
volkswagen;amarok;amarok highline cd 3.0 diesel aut;2024;vw - volkswagen;amarok highline cd 3.0 4x4 tb dies. aut.;005483-6;0.8414;contains;2025-08-25;2025-08-25
volkswagen;gol;gol 1.0 flex mec;2022;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.8357;contains;2025-08-25;2025-08-25
volkswagen;gol;gol 1.0 flex mec;2023;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.8357;contains;2025-08-25;2025-08-25
volkswagen;gol;gol 1.6 flex mec;2022;vw - volkswagen;gol 1.6 msi flex 8v 5p;005491-7;0.72;contains;2025-08-25;2025-08-25
volkswagen;gol;gol mpi 1.0 flex mec;2021;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-08-25
volkswagen;gol;gol mpi 1.0 flex mec;2022;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-08-25
volkswagen;gol;gol mpi 1.0 flex mec;2023;vw - volkswagen;gol 1.0 flex 12v 5p;005490-9;0.72;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 1.0 200 tsi total flex aut;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.9184;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 1.0 flex aut;2022;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 1.0 flex aut;2023;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 1.0 flex aut;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.834;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus comfortline 200 tsi aut 1.0 flex;2024;vw - volkswagen;nivus comfortline 1.0 200 tsi flex aut.;005525-5;0.8947;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 200 tsi total flex aut;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.9155;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 flex aut;2021;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 flex aut;2022;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 flex aut;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 1.0 flex aut;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8283;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 200 tsi aut 1.0 diesel;2022;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.7683;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2021;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2023;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-08-25
volkswagen;nivus;nivus highline 200 tsi aut 1.0 flex;2024;vw - volkswagen;nivus highline 1.0 200 tsi flex aut.;005526-3;0.8857;contains;2025-08-25;2025-08-25
volkswagen;polo;polo 1.0 flex mec;2023;vw - volkswagen;polo 1.0 mpi flex 12v 5p;005533-6;0.7274;contains;2025-08-25;2025-08-25
volkswagen;polo;polo 1.0 flex mec;2024;vw - volkswagen;polo 1.0 mpi flex 12v 5p;005533-6;0.7274;contains;2025-08-25;2025-08-25
volkswagen;polo;polo 1.0 flex mec;2025;vw - volkswagen;polo 1.0 mpi flex 12v 5p;005533-6;0.7274;contains;2025-08-25;2025-08-25
volkswagen;polo;polo 1.0 mpi flex mec;2024;vw - volkswagen;polo 1.0 mpi flex 12v 5p;005533-6;0.874;contains;2025-08-25;2025-08-25
volkswagen;polo;polo 1.0 tsi flex mec;2024;vw - volkswagen;polo 1.0 tsi flex 12v 5p;005534-4;0.874;contains;2025-08-25;2025-08-25
volkswagen;polo;polo comfortline 1.0 flex aut;2024;vw - volkswagen;polo comfortline tsi 1.0 flex 12v aut.;005535-2;0.9071;contains;2025-08-25;2025-08-25
volkswagen;polo;polo comfortline 1.0 flex aut;2025;vw - volkswagen;polo comfortline tsi 1.0 flex 12v aut.;005535-2;0.9071;contains;2025-08-25;2025-08-25
volkswagen;polo;polo comfortline 1.0 tsi flex aut;2025;vw - volkswagen;polo comfortline tsi 1.0 flex 12v aut.;005535-2;0.9394;contains;2025-08-25;2025-08-25
volkswagen;polo;polo gts 1.4 flex aut;2021;vw - volkswagen;polo gts 1.4 tsi 16v flex;005521-2;0.7781;contains;2025-08-25;2025-08-25
volkswagen;polo;polo highline 1.0 flex aut;2024;vw - volkswagen;polo highline tsi 1.0 flex 12v aut.;005536-0;0.9037;contains;2025-08-25;2025-08-25
volkswagen;polo;polo highline 1.0 flex aut;2025;vw - volkswagen;polo highline tsi 1.0 flex 12v aut.;005536-0;0.9037;contains;2025-08-25;2025-08-25
volkswagen;polo;polo highline 1.0 tsi flex aut;2024;vw - volkswagen;polo highline tsi 1.0 flex 12v aut.;005536-0;0.9333;contains;2025-08-25;2025-08-25
volkswagen;polo;polo mpi flex 1.0 mec;2023;vw - volkswagen;polo 1.0 mpi flex 12v 5p;005533-6;0.7688;contains;2025-08-25;2025-08-25
volkswagen;polo;polo mpi track flex mt 1.0 mec;2024;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.6386;contains;2025-08-25;2025-08-25
volkswagen;polo;polo track 1.0 flex mec;2023;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.879;contains;2025-08-25;2025-08-25
volkswagen;polo;polo track 1.0 flex mec;2024;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.879;contains;2025-08-25;2025-08-25
volkswagen;polo;polo track 1.0 flex mec;2025;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.879;contains;2025-08-25;2025-08-25
volkswagen;polo;polo track 1.0 flex sm mec;2024;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.7956;contains;2025-08-25;2025-08-25
volkswagen;polo;polo track 1.0 flex sm mec;2025;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.7956;contains;2025-08-25;2025-08-25
volkswagen;polo;polo tsi flex mt 1.0 mec;2024;vw - volkswagen;polo 1.0 tsi flex 12v 5p;005534-4;0.6904;contains;2025-08-25;2025-08-25
volkswagen;polo;polo tsi flex mt 1.0 mec;2025;vw - volkswagen;polo 1.0 tsi flex 12v 5p;005534-4;0.6904;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro cs robust 1.6 flex mec;2023;vw - volkswagen;saveiro robust 1.6 total flex 8v;005459-3;0.7223;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro extreme cd flex 1.6 mec;2025;vw - volkswagen;saveiro extreme 1.6 flex 16v cd;005546-8;0.8359;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust 1.6 flex mec;2023;vw - volkswagen;saveiro robust 1.6 total flex 8v;005459-3;0.784;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust 1.6 flex mec;2024;vw - volkswagen;saveiro robust 1.6 total flex 16v;005538-7;0.784;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust 1.6 flex mec;2025;vw - volkswagen;saveiro robust 1.6 total flex 16v;005538-7;0.784;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust 1.6 total flex mec;2023;vw - volkswagen;saveiro robust 1.6 total flex 8v;005459-3;0.9071;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust 1.6 total flex mec;2024;vw - volkswagen;saveiro robust 1.6 total flex 16v;005538-7;0.9071;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust cd 1.6 flex mec;2025;vw - volkswagen;saveiro robust 1.6 total flex 16v cd;005537-9;0.7961;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust cd flex 1.6 mec;2023;vw - volkswagen;saveiro robust 1.6 total flex 8v cd;005472-0;0.7477;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro robust cs flex 1.6 mec;2024;vw - volkswagen;saveiro robust 1.6 total flex 16v;005538-7;0.6715;contains;2025-08-25;2025-08-25
volkswagen;saveiro;saveiro trendline 1.6 flex mec;2023;vw - volkswagen;saveiro trendline 1.6 total flex 16v;005531-0;0.7927;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 200 tsi total flex aut;2023;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8582;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 200 tsi total flex aut;2024;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8582;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 200 tsi total flex aut;2025;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8582;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 flex aut;2022;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8095;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 flex aut;2023;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8095;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 flex aut;2024;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8095;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 1.0 flex aut;2025;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.8095;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross 200 tsi aut 1.0 flex;2022;vw - volkswagen;t-cross 200 tsi 1.0  flex 12v 5p aut.;005510-7;0.9286;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 200 tsi total flex aut;2023;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8904;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 200 tsi total flex aut;2024;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8904;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 flex aut;2021;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8516;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 flex aut;2022;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8516;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 flex aut;2023;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8516;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 flex aut;2024;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8516;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 1.0 flex aut;2025;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8516;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 200 tsi aut 1.0 diesel;2022;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.8205;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross comfortline 200 tsi aut 1.0 flex;2024;vw - volkswagen;t-cross comfor. 200 tsi 1.0 flex 5p aut.;005509-3;0.95;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 250 tsi total flex aut;2022;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8851;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 250 tsi total flex aut;2023;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8851;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 250 tsi total flex aut;2024;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8851;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 250 tsi total flex aut;2025;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8851;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2020;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2021;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2022;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2023;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2024;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 1.4 flex aut;2025;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8465;contains;2025-08-25;2025-08-25
volkswagen;t cross;t cross highline 250 tsi aut 1.4 flex;2022;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.9459;contains;2025-08-25;2025-08-25
volkswagen;taos;taos comfortline 1.4 250 tsi total flex aut;2023;vw - volkswagen;taos comfortline 1.4 250 tsi flex aut.;005527-1;0.9175;contains;2025-08-25;2025-08-25
volkswagen;taos;taos comfortline 1.4 flex aut;2022;vw - volkswagen;taos comfortline 1.4 250 tsi flex aut.;005527-1;0.8323;contains;2025-08-25;2025-08-25
volkswagen;taos;taos comfortline 1.4 flex aut;2023;vw - volkswagen;taos comfortline 1.4 250 tsi flex aut.;005527-1;0.8323;contains;2025-08-25;2025-08-25
volkswagen;taos;taos comfortline 1.4 flex aut;2024;vw - volkswagen;taos comfortline 1.4 250 tsi flex aut.;005527-1;0.8323;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 250 tsi total flex aut;2022;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.9145;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 250 tsi total flex aut;2023;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.9145;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 250 tsi total flex aut;2024;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.9145;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 flex aut;2022;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.8262;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 flex aut;2023;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.8262;contains;2025-08-25;2025-08-25
volkswagen;taos;taos highline 1.4 flex aut;2024;vw - volkswagen;taos highline 1.4 250 tsi flex aut.;005528-0;0.8262;contains;2025-08-25;2025-08-25
volkswagen;tiguan;tiguan allspace r line 2.0 aut;2021;vw - volkswagen;tiguan allspac r-line 350 tsi 2.0 4x4;005489-5;0.6395;contains;2025-08-25;2025-08-25
volkswagen;tiguan;tiguan allspace r line 300 tsi aut 2.0;2024;vw - volkswagen;tiguan allspac r-line 300 tsi 2.0;005547-6;0.8381;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus 1.6 flex aut;2022;vw - volkswagen;virtus 1.6 msi flex 16v 4p aut.;005500-0;0.879;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus comfortline 1.0 200 tsi total flex aut;2024;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.8836;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus comfortline 1.0 flex aut;2022;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.8357;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus comfortline 1.0 flex aut;2024;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.8357;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus comfortline 1.0 flex aut;2025;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.8357;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus comfortline 200 tsi aut 1.0 flex;2022;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.9487;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 200 tsi total flex aut;2024;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8781;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 200 tsi total flex aut;2025;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8781;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 flex aut;2022;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8304;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 flex aut;2023;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8304;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 flex aut;2024;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8304;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus highline 1.0 flex aut;2025;vw - volkswagen;virtus highline 200 tsi 1.0 flex 12v aut;005484-4;0.8304;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus msi aut 1.6 flex;2021;vw - volkswagen;virtus 1.6 msi flex 16v 4p aut.;005500-0;0.8261;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex 1.0 aut;2023;vw - volkswagen;virtus tsi 1.0 flex 12v 4p aut.;005543-3;0.913;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex 1.0 mec;2023;vw - volkswagen;virtus tsi 1.0 flex 12v 4p mec.;005542-5;0.913;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex 1.0 mec;2024;vw - volkswagen;virtus tsi 1.0 flex 12v 4p mec.;005542-5;0.913;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex 1.0 mec;2025;vw - volkswagen;virtus tsi 1.0 flex 12v 4p mec.;005542-5;0.913;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex aut 1.0;2024;vw - volkswagen;virtus tsi 1.0 flex 12v 4p aut.;005543-3;0.913;contains;2025-08-25;2025-08-25
volkswagen;virtus;virtus tsi flex aut 1.0;2025;vw - volkswagen;virtus tsi 1.0 flex 12v 4p aut.;005543-3;0.913;contains;2025-08-25;2025-08-25
volkswagen;voyage;voyage 1.0 flex mec;2022;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.8483;contains;2025-08-25;2025-08-25
volkswagen;voyage;voyage 1.0 flex mec;2023;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.8483;contains;2025-08-25;2025-08-25
volkswagen;voyage;voyage 1.0 mpi total flex mec;2023;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.6409;contains;2025-08-25;2025-08-25
volkswagen;voyage;voyage 1.6 flex mec;2022;vw - volkswagen;voyage 1.6 msi flex 8v 4p;005493-3;0.7397;contains;2025-08-25;2025-08-25
volkswagen;voyage;voyage mpi 1.0 flex mec;2023;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.7397;contains;2025-08-25;2025-08-25
volvo;xc 60;xc 60 t8 inscription expression 2.0 hib aut;2022;volvo;xc 60 t-8 insc. express. 2.0 (híbrido);029151-0;0.6452;contains;2025-08-25;2025-08-25
volvo;xc 60;xc 60 t8 plus 2.0 hib aut;2024;volvo;xc 60 t-8 plus 2.0 awd (híbrido);029159-5;0.6145;contains;2025-08-25;2025-08-25
volvo;xc 60;xc 60 t8 ultimate dark 2.0 hib aut;2023;volvo;xc 60 t-8 ultim.dark 2.0 awd (híbrido);029157-9;0.6708;contains;2025-08-25;2025-08-25
volvo;xc 60;xc 60 t8 ultimate dark 2.0 hib aut;2024;volvo;xc 60 t-8 ultim.dark 2.0 awd (híbrido);029157-9;0.6708;contains;2025-08-25;2025-08-25
volvo;xc 90;xc 90 t8 ultimate 2.0 hib aut;2023;volvo;xc 90 t-8 ultimate 2.0 awd (híbrido);029154-4;0.6296;contains;2025-08-25;2025-08-25
